,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Price category
8004,335000.0,3,2,1940,4927,2,0,0,3,8,1940,0,2004,0,98058,47.4479,-122.12,2070,4892,Low price
8005,865000.0,3,2,3050,12558,2,0,0,3,10,3050,0,1997,0,98074,47.6549,-122.089,3543,12558,High price
8006,390000.0,3,1,1240,3600,1,0,0,3,7,1240,0,1902,0,98144,47.5986,-122.298,1680,3600,Low price
8007,569950.0,5,4,3380,7805,2,0,0,3,8,3380,0,2014,0,98148,47.4349,-122.328,2790,7805,Middle price
8008,495500.0,3,2,3190,7828,2,0,0,3,9,3190,0,2006,0,98059,47.5047,-122.144,2970,7828,High price
8009,476500.0,4,1,1670,10200,1,0,0,3,7,1390,280,1953,0,98118,47.5524,-122.267,1720,6860,High price
8010,261000.0,3,1,1660,11200,1,0,0,3,7,1660,0,1957,0,98056,47.5121,-122.168,1380,10875,Low price
8011,375000.0,4,2,2070,9822,1,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,Low price
8012,550000.0,4,2,2070,9822,1,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,Middle price
8013,230000.0,2,1,1430,4000,1,0,0,3,7,930,500,1949,0,98118,47.5233,-122.284,1110,4000,Low price
8014,526750.0,5,2,2270,10700,1,0,0,4,8,1570,700,1963,0,98028,47.741,-122.256,2020,10230,Middle price
8015,606000.0,3,2,1980,7680,1,0,0,4,6,1070,910,1911,0,98033,47.6839,-122.195,1330,8704,Middle price
8016,368500.0,4,2,2500,26400,1,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900,Low price
8017,275000.0,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450,Low price
8018,342000.0,4,1,1390,9023,1,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023,Low price
8019,278100.0,4,1,2120,8520,1,0,0,3,7,1600,520,1978,0,98023,47.302,-122.373,2160,8400,Low price
8020,450000.0,4,2,1540,4840,1,0,2,4,7,850,690,1929,0,98126,47.5491,-122.375,1180,4840,High price
8021,349950.0,4,2,2000,5006,2,0,0,3,7,2000,0,2005,0,98058,47.466,-122.147,2410,4889,Low price
8022,425000.0,4,2,2400,6053,2,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519,High price
8023,435000.0,4,2,2110,8751,1,0,0,3,7,1510,600,1962,0,98011,47.7617,-122.215,1660,10295,High price
8024,460000.0,4,2,2550,19017,1,0,0,4,7,1300,1250,1961,0,98155,47.7682,-122.284,2080,21100,High price
8025,323000.0,4,1,1440,8114,1,0,0,4,7,1440,0,1963,0,98155,47.7639,-122.332,1940,7208,Low price
8026,325000.0,2,1,810,6827,1,0,0,3,6,810,0,1944,0,98106,47.5495,-122.357,990,6827,Low price
8027,480000.0,2,1,1170,4635,1,0,0,4,6,690,480,1924,0,98117,47.6842,-122.359,1240,4120,High price
8028,1325000.0,3,2,3590,8400,1,0,0,3,9,2950,640,1958,2007,98005,47.595,-122.173,1620,7875,High price
8029,210000.0,4,1,2090,6485,1,0,0,3,7,1280,810,1956,0,98178,47.4958,-122.265,2190,9600,Low price
8030,920000.0,5,4,3820,5750,2,0,3,3,9,2830,990,2000,0,98116,47.5581,-122.385,1750,5750,High price
8031,399000.0,3,1,1460,8290,1,0,0,3,8,1460,0,1959,0,98125,47.7246,-122.3,1470,8290,Low price
8032,631750.0,3,1,2360,4063,1,0,0,5,7,1180,1180,1940,0,98117,47.6902,-122.382,1660,4063,Middle price
8033,184000.0,3,1,1100,8680,1,0,0,3,6,1100,0,1962,0,98023,47.3072,-122.363,1100,9220,Low price
8034,333000.0,4,2,2100,7208,2,0,0,3,8,2100,0,1974,0,98058,47.4478,-122.128,2060,7480,Low price
8035,218000.0,2,2,1310,2841,2,0,0,3,6,1310,0,2004,0,98038,47.3502,-122.022,1360,2550,Low price
8036,258305.0,2,1,750,2964,1,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,1350,3090,Low price
8037,775000.0,5,1,1720,5000,1,0,0,3,8,1720,0,1915,0,98103,47.6627,-122.355,1720,5000,Middle price
8038,515000.0,3,2,3370,19585,2,0,0,3,7,3200,170,1951,0,98133,47.7388,-122.339,1730,9430,Middle price
8039,455000.0,2,1,1200,1259,2,0,0,3,8,1000,200,2015,0,98144,47.6001,-122.298,1320,1852,High price
8040,440000.0,3,2,1830,6807,2,0,0,5,7,1830,0,1954,0,98155,47.7613,-122.322,1340,6807,High price
8041,1440000.0,3,3,3870,3819,2,0,0,3,11,2760,1110,2002,0,98102,47.6452,-122.317,2530,5500,High price
8042,850000.0,3,2,2220,3707,2,0,0,4,8,1620,600,1919,0,98122,47.617,-122.286,2030,4850,High price
8043,480000.0,3,1,2920,21375,1,0,0,3,8,1850,1070,1961,0,98028,47.7666,-122.265,1540,8482,High price
8044,420000.0,5,2,2540,27007,1,0,0,3,8,1520,1020,1980,2014,98058,47.4326,-122.155,1800,26572,High price
8045,408000.0,3,1,1970,7100,1,0,0,3,7,1590,380,1976,0,98072,47.7353,-122.172,1790,7455,High price
8046,278000.0,5,1,2170,9752,1,0,0,3,7,1100,1070,1962,0,98003,47.3355,-122.331,1810,10609,Low price
8047,1195000.0,3,3,2350,1620,2,0,0,3,9,1560,790,2001,0,98112,47.6308,-122.279,2000,4380,High price
8048,454000.0,4,2,2630,39000,2,0,0,3,9,2630,0,1979,0,98042,47.4089,-122.149,2270,66647,High price
8049,1851000.0,4,2,4120,14866,1,1,4,3,8,2070,2050,1965,0,98006,47.5571,-122.193,3620,19729,High price
8050,499000.0,4,2,2440,5000,2,0,0,3,7,2440,0,2007,0,98065,47.5407,-121.89,2440,5212,High price
8051,590000.0,5,3,3480,6625,2,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400,Middle price
8052,385000.0,3,3,1900,4805,2,0,0,3,8,1560,340,1999,0,98108,47.5686,-122.315,1360,4800,Low price
8053,1250000.0,4,3,3160,10043,2,0,2,3,9,3160,0,2011,0,98034,47.7001,-122.238,3450,10043,High price
8054,202200.0,2,1,1330,2159,1,0,0,4,8,1330,0,1979,0,98198,47.3822,-122.32,1220,3679,Low price
8055,450000.0,3,2,1420,13468,1,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980,High price
8056,435000.0,3,2,2570,233481,1,0,0,4,8,2570,0,1986,0,98038,47.4199,-122.034,2280,157687,High price
8057,550000.0,2,1,1270,43560,1,0,0,4,5,1270,0,1908,0,98042,47.3651,-122.165,1870,6960,Middle price
8058,361000.0,3,2,2470,5650,1,0,2,3,7,1550,920,1973,0,98178,47.5072,-122.252,1660,5650,Low price
8059,760000.0,4,2,2590,12600,2,0,0,3,9,2590,0,1979,0,98006,47.5566,-122.162,2620,11050,Middle price
8060,902000.0,4,2,3030,8507,2,0,0,3,9,3030,0,2003,0,98033,47.6675,-122.176,2570,8830,High price
8061,505000.0,3,1,1240,4550,1,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700,Middle price
8062,200000.0,3,1,1040,8925,1,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925,Low price
8063,260000.0,5,2,2320,6375,1,0,0,4,7,1270,1050,1967,0,98001,47.3351,-122.282,1760,7600,Low price
8064,417000.0,2,1,1190,5100,1,0,0,2,7,1190,0,1928,0,98117,47.6773,-122.382,1920,5100,High price
8065,287500.0,3,2,2030,8690,1,0,0,4,8,1360,670,1986,0,98023,47.3185,-122.391,1720,8800,Low price
8066,450000.0,3,1,1390,10530,1,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530,High price
8067,825000.0,2,1,2050,4000,1,0,2,3,8,2050,0,1979,0,98119,47.6415,-122.373,1940,4000,High price
8068,1475000.0,4,3,3050,6179,2,0,0,4,9,2330,720,1926,0,98112,47.6253,-122.284,3020,6505,High price
8069,319950.0,2,1,1240,5500,1,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,5500,Low price
8070,682000.0,4,2,3030,30000,2,0,0,4,9,3030,0,1981,0,98072,47.7468,-122.112,2600,34932,Middle price
8071,560000.0,3,1,1930,6000,1,0,0,3,8,1130,800,1956,0,98119,47.6516,-122.375,1870,6000,Middle price
8072,350000.0,3,1,1490,10344,1,0,0,3,7,1490,0,1985,0,98155,47.7517,-122.326,1450,8632,Low price
8073,270000.0,3,2,1510,10215,1,0,0,4,7,1510,0,1995,0,98022,47.2078,-122.003,1370,8902,Low price
8074,284000.0,3,1,1320,35100,1,0,0,3,7,1320,0,1990,0,98092,47.312,-122.129,1660,35100,Low price
8075,308000.0,4,2,2330,4606,2,0,0,3,8,2330,0,2004,0,98031,47.3934,-122.184,2330,5783,Low price
8076,450000.0,4,2,2240,7725,1,0,0,5,7,1120,1120,1956,0,98106,47.5331,-122.365,1340,6300,High price
8077,540000.0,4,2,2050,34222,2,0,0,4,8,2050,0,1989,0,98077,47.7572,-122.022,2240,51400,Middle price
8078,380000.0,4,1,1680,11123,1,0,0,3,7,1130,550,1959,0,98177,47.7565,-122.361,1770,10103,Low price
8079,522500.0,4,2,2200,122403,1,0,0,3,7,2200,0,1971,0,98014,47.6301,-121.911,1710,74487,Middle price
8080,118000.0,1,1,670,7957,1,0,0,4,6,670,0,1978,0,98038,47.3594,-122.056,1600,7957,Low price
8081,280400.0,4,1,1730,7210,1,0,0,4,7,1010,720,1968,0,98003,47.354,-122.315,1620,7210,Low price
8082,710000.0,4,2,2710,41811,1,0,0,4,8,1690,1020,1995,0,98075,47.5836,-122.046,2110,35656,Middle price
8083,720000.0,3,3,3410,25741,2,0,0,4,8,3410,0,1993,0,98014,47.6929,-121.868,1660,25865,Middle price
8084,787000.0,3,1,1330,7500,1,0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800,Middle price
8085,537000.0,4,2,1990,2660,2,0,0,3,8,1990,0,2012,0,98034,47.732,-122.178,1990,2665,Middle price
8086,650000.0,2,1,1900,4450,1,0,0,5,7,1500,400,1916,0,98144,47.5834,-122.293,2130,5000,Middle price
8087,154200.0,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,98146,47.5104,-122.342,1310,8640,Low price
8088,238000.0,4,2,1690,7260,1,0,0,3,7,1080,610,1979,0,98023,47.3001,-122.368,1690,7700,Low price
8089,285650.0,3,1,1040,8199,1,0,0,3,7,1040,0,1953,0,98155,47.7348,-122.302,1420,8200,Low price
8090,485500.0,2,1,1340,1286,2,0,0,3,8,1190,150,2006,0,98122,47.617,-122.309,1460,1245,High price
8091,315000.0,2,1,1120,7350,1,0,0,3,7,1120,0,1942,0,98155,47.7648,-122.31,1320,7545,Low price
8092,4668000.0,5,6,9640,13068,1,1,4,3,12,4820,4820,1983,2009,98040,47.557,-122.21,3270,10454,High price
8093,627000.0,3,2,2310,10525,2,0,0,5,7,2310,0,1965,0,98033,47.6727,-122.174,1430,10523,Middle price
8094,525000.0,3,2,2190,34528,2,0,0,3,8,2190,0,1994,0,98027,47.4594,-121.986,2460,37901,Middle price
8095,526000.0,3,3,1220,1281,2,0,0,3,8,930,290,2014,0,98105,47.67,-122.317,1303,3810,Middle price
8096,480000.0,3,1,1200,3060,1,0,0,4,7,1060,140,1910,0,98115,47.679,-122.315,1410,3060,High price
8097,970000.0,3,3,3840,53696,2,0,0,3,9,3840,0,1996,0,98077,47.7322,-122.035,3810,35181,High price
8098,640000.0,4,2,2460,9973,1,0,0,4,8,1560,900,1965,0,98177,47.7133,-122.361,1830,7200,Middle price
8099,279000.0,3,2,1630,7950,1,0,0,3,8,1320,310,1985,0,98042,47.4224,-122.159,1650,7952,Low price
8100,303000.0,2,2,970,9750,1,0,0,5,6,970,0,1940,0,98146,47.5073,-122.372,1850,9000,Low price
8101,315000.0,4,2,1780,5336,1,0,0,5,6,930,850,1918,0,98178,47.5094,-122.263,1910,10304,Low price
8102,336500.0,4,1,1760,7268,1,0,0,4,7,1080,680,1979,0,98058,47.4267,-122.148,1830,8786,Low price
8103,163250.0,2,1,770,8150,1,0,0,3,6,770,0,1951,0,98118,47.5324,-122.275,1140,8550,Low price
8104,444950.0,3,1,1760,6927,1,0,0,3,7,1050,710,1962,0,98011,47.7623,-122.2,2060,9120,High price
8105,285000.0,2,1,990,2446,2,0,0,3,7,990,0,1998,0,98144,47.5919,-122.297,1260,2805,Low price
8106,370000.0,2,1,1250,4960,1,0,0,3,7,940,310,1938,0,98115,47.6893,-122.325,2030,7440,Low price
8107,330000.0,3,2,1440,5150,2,0,0,3,7,1440,0,1997,0,98106,47.5456,-122.356,1530,5238,Low price
8108,395000.0,2,2,1960,4018,1,0,0,5,7,980,980,1950,0,98108,47.5629,-122.32,1240,4641,Low price
8109,440000.0,6,3,2510,5310,1,0,0,4,7,1460,1050,1944,0,98108,47.5533,-122.304,1390,5407,High price
8110,625000.0,4,2,2920,6605,2,0,0,3,8,2920,0,2012,0,98059,47.4909,-122.144,3030,6605,Middle price
8111,435000.0,3,2,1730,46638,2,0,0,3,8,1730,0,1991,0,98045,47.4614,-121.709,1750,35508,High price
8112,299950.0,3,2,1570,2577,2,0,0,3,7,1570,0,2005,0,98019,47.7456,-121.984,1970,2952,Low price
8113,560000.0,2,1,970,4233,1,0,0,4,7,970,0,1944,0,98199,47.6384,-122.4,1340,4233,Middle price
8114,380000.0,4,3,2800,9764,2,0,0,3,8,2800,0,2002,0,98038,47.3543,-122.012,3610,8194,Low price
8115,333000.0,4,2,1580,7800,2,0,0,2,6,1580,0,1906,0,98144,47.5848,-122.302,1190,4440,Low price
8116,499000.0,2,1,1220,3000,1,0,0,3,7,920,300,1926,0,98117,47.6823,-122.365,1270,3000,High price
8117,386000.0,3,1,1550,8000,1,0,0,3,6,1330,220,1980,0,98118,47.5536,-122.286,1150,5150,Low price
8118,320600.0,3,2,1220,7620,1,0,0,3,6,720,500,1947,2014,98166,47.4564,-122.352,1640,7620,Low price
8119,285000.0,2,2,1651,18200,1,0,0,3,6,1651,0,1946,0,98070,47.4621,-122.461,1510,89595,Low price
8120,450000.0,7,4,3150,7800,2,0,0,3,8,3150,0,2013,0,98118,47.5259,-122.279,1880,6000,High price
8121,175000.0,2,1,800,7150,1,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019,Low price
8122,544800.0,5,2,3190,5857,2,0,0,3,9,3190,0,2004,0,98058,47.4575,-122.119,3100,5857,Middle price
8123,220000.0,3,1,1720,7587,1,0,0,4,7,1140,580,1981,0,98092,47.3175,-122.182,1120,7287,Low price
8124,374000.0,2,2,1100,1695,2,0,0,3,9,1100,0,2009,0,98118,47.5663,-122.289,1100,3082,Low price
8125,200000.0,3,2,1010,7896,1,0,0,3,7,1010,0,1984,0,98031,47.4046,-122.181,1540,7896,Low price
8126,259950.0,3,2,1010,7896,1,0,0,3,7,1010,0,1984,0,98031,47.4046,-122.181,1540,7896,Low price
8127,255000.0,4,2,1760,9222,1,0,0,3,7,1140,620,1971,0,98023,47.3099,-122.362,1800,9222,Low price
8128,447000.0,3,1,1400,6750,1,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480,High price
8129,287000.0,3,2,1820,8722,1,0,0,3,7,1820,0,1926,2008,98022,47.2137,-121.989,1480,12285,Low price
8130,344950.0,3,2,1470,6950,1,0,0,5,6,1470,0,1932,0,98133,47.7619,-122.343,1660,5065,Low price
8131,212000.0,2,1,770,7000,1,0,0,3,6,770,0,1921,0,98024,47.5654,-121.89,1100,8777,Low price
8132,425000.0,5,2,1340,11583,1,0,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514,High price
8133,170000.0,1,1,480,4560,1,0,0,3,5,480,0,1922,0,98065,47.5253,-121.826,890,4803,Low price
8134,565000.0,3,1,1260,4080,1,0,0,4,7,1260,0,1928,0,98103,47.6893,-122.354,1130,3876,Middle price
8135,234000.0,2,1,870,11100,1,0,0,3,6,870,0,1940,0,98146,47.5038,-122.364,1370,10404,Low price
8136,1511250.0,3,2,4010,12105,1,0,3,5,11,2600,1410,1983,0,98006,47.554,-122.151,4010,15081,High price
8137,345000.0,3,2,2340,8414,1,0,0,3,7,1280,1060,1993,0,98188,47.4685,-122.265,2340,7268,Low price
8138,415000.0,3,2,1770,3172,2,0,0,3,8,1770,0,2009,0,98065,47.5164,-121.878,1760,2891,High price
8139,760000.0,5,1,2660,10637,1,0,0,5,7,1670,990,1922,0,98115,47.6945,-122.292,1570,6825,Middle price
8140,484000.0,5,2,3600,20001,2,0,0,4,9,3600,0,1976,0,98166,47.4484,-122.339,2860,21780,High price
8141,360000.0,2,1,1230,1107,2,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107,Low price
8142,875000.0,3,2,3270,39586,1,0,0,3,11,3270,0,1988,0,98077,47.731,-122.078,3480,35998,High price
8143,930000.0,3,2,3100,20553,1,0,0,3,10,3100,0,1954,0,98177,47.7635,-122.377,3000,22302,High price
8144,250000.0,3,2,1900,6660,1,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111,Low price
8145,394000.0,2,2,1750,2731,2,0,0,3,8,1750,0,2012,0,98065,47.5169,-121.878,1650,2731,Low price
8146,865000.0,4,3,3380,11270,2,0,1,3,9,2160,1220,2007,0,98074,47.6124,-122.06,2910,11214,High price
8147,477500.0,2,2,2090,6000,2,0,1,3,7,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400,High price
8148,1250000.0,4,2,4120,12500,1,0,4,4,8,2060,2060,1947,0,98116,47.5914,-122.385,3680,5000,High price
8149,270000.0,3,1,1260,7500,1,0,0,3,6,840,420,1947,0,98155,47.772,-122.323,1340,7500,Low price
8150,567000.0,3,2,1800,6875,1,0,0,4,8,1230,570,1974,0,98052,47.6773,-122.11,1800,8749,Middle price
8151,635000.0,3,2,1960,7200,1,0,0,4,8,980,980,1940,0,98118,47.5655,-122.27,1440,7200,Middle price
8152,1865000.0,6,2,4460,6952,2,0,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,4769,High price
8153,183000.0,3,1,1330,9200,1,0,0,4,7,1330,0,1973,0,98092,47.2916,-122.185,1590,9200,Low price
8154,309933.0,3,1,1820,78408,1,0,0,3,6,1220,600,1950,0,98042,47.3364,-122.128,1340,78408,Low price
8155,945800.0,4,2,3360,9100,1,0,0,4,8,1760,1600,1973,0,98006,47.5641,-122.149,2620,8925,High price
8156,503000.0,2,1,2860,59612,1,1,4,3,8,1510,1350,1948,2003,98023,47.3276,-122.389,2720,59612,Middle price
8157,220000.0,3,1,1460,10200,1,0,0,4,7,1460,0,1957,0,98055,47.4238,-122.197,1460,8500,Low price
8158,335000.0,3,1,1900,36769,1,0,0,3,8,1900,0,1987,0,98092,47.3041,-122.066,1950,35847,Low price
8159,650000.0,3,2,1790,9927,1,0,2,4,7,1240,550,1969,0,98075,47.5822,-122.077,2610,10700,Middle price
8160,511000.0,4,3,3100,7600,2,0,0,3,10,3100,0,2005,0,98031,47.3892,-122.215,3350,7638,Middle price
8161,275000.0,2,1,900,57063,1,0,0,4,6,900,0,1938,0,98045,47.4735,-121.786,1440,268765,Low price
8162,576250.0,2,1,1530,5000,2,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000,Middle price
8163,1452000.0,2,3,2070,3128,2,1,3,3,9,1760,310,1988,0,98075,47.5686,-122.06,2740,3568,High price
8164,186000.0,3,2,1340,4320,1,0,0,3,5,920,420,1912,1993,98002,47.299,-122.228,980,6480,Low price
8165,655100.0,1,1,1220,4160,1,0,0,3,7,1220,0,1922,0,98115,47.6746,-122.315,1970,4200,Middle price
8166,328000.0,4,2,2370,6500,2,0,0,3,9,2370,0,1998,0,98092,47.3328,-122.173,2590,6137,Low price
8167,441000.0,3,2,1890,11036,1,0,0,3,8,1460,430,1973,0,98133,47.7426,-122.354,2040,7524,High price
8168,370000.0,3,1,1480,7725,1,0,0,4,7,1480,0,1981,0,98059,47.483,-122.163,1720,8379,Low price
8169,630000.0,2,1,1050,8382,1,0,0,3,7,1050,0,1959,0,98040,47.5627,-122.221,2400,9525,Middle price
8170,470500.0,4,2,2070,14000,1,0,0,3,7,1720,350,1958,0,98028,47.7484,-122.237,1690,14444,High price
8171,285950.0,2,1,1170,6000,1,0,0,3,6,1170,0,1948,0,98168,47.5033,-122.331,1130,7500,Low price
8172,698000.0,3,1,1090,7200,1,0,0,4,7,1090,0,1958,0,98040,47.5817,-122.241,2010,8982,Middle price
8173,268000.0,3,2,1650,6684,2,0,0,3,7,1650,0,1991,0,98031,47.4051,-122.184,1850,7048,Low price
8174,1625000.0,4,3,4410,8112,3,0,4,3,11,3570,840,2003,0,98116,47.5888,-122.392,2770,5750,High price
8175,355000.0,4,2,1780,15000,2,0,0,2,7,1780,0,1993,0,98058,47.4239,-122.153,2005,9680,Low price
8176,299000.0,3,1,1550,8778,1,0,0,3,7,1250,300,1952,0,98118,47.5413,-122.281,2120,7268,Low price
8177,1003000.0,4,2,2290,6120,2,0,0,4,7,2170,120,1926,0,98115,47.6746,-122.327,1910,4590,High price
8178,275000.0,4,2,2220,8229,1,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396,Low price
8179,475000.0,3,1,1150,10240,1,0,0,3,6,1030,120,1918,0,98106,47.5222,-122.357,1270,2566,High price
8180,260000.0,4,2,2000,37045,2,0,0,3,8,2000,0,1989,0,98042,47.3398,-122.071,2390,36868,Low price
8181,416000.0,2,1,1270,7560,1,0,0,4,7,1270,0,1932,0,98133,47.7083,-122.357,1480,7560,High price
8182,495000.0,5,1,1810,11205,1,0,2,3,7,1810,0,1915,0,98178,47.5099,-122.262,1860,7965,High price
8183,357500.0,3,1,1450,8100,1,0,0,3,6,1450,0,1952,0,98125,47.7027,-122.289,1450,7800,Low price
8184,459500.0,2,1,1170,1079,3,0,0,3,7,1170,0,2003,0,98103,47.6607,-122.333,1170,1116,High price
8185,258000.0,3,2,1730,6930,2,0,0,3,8,1730,0,1994,0,98003,47.2621,-122.308,1780,6930,Low price
8186,600000.0,3,2,2680,98445,1,0,0,5,8,2680,0,1962,0,98059,47.5015,-122.108,2340,98445,Middle price
8187,665000.0,3,1,1260,24550,1,0,2,4,7,1260,0,1937,0,98136,47.5442,-122.396,2500,12320,Middle price
8188,165000.0,3,1,1020,10152,1,0,0,5,6,1020,0,1959,0,98056,47.4971,-122.168,1320,8892,Low price
8189,297000.0,5,2,1970,8605,2,0,0,4,7,1970,0,1994,0,98022,47.1944,-122.013,1970,8460,Low price
8190,350000.0,2,1,830,5100,1,0,0,4,7,830,0,1942,0,98126,47.5259,-122.379,1220,5100,Low price
8191,2450000.0,4,4,5030,11023,2,0,2,3,11,3250,1780,2008,0,98040,47.5722,-122.236,3640,11490,High price
8192,180000.0,2,1,800,9450,1,0,0,3,6,800,0,1958,0,98058,47.4563,-122.184,1090,9450,Low price
8193,339950.0,3,1,1330,12092,1,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770,Low price
8194,365000.0,3,1,1030,4700,1,0,0,3,7,1030,0,1952,0,98146,47.5118,-122.377,1030,4700,Low price
8195,955000.0,4,4,5660,193593,2,0,0,3,10,4100,1560,2001,0,98019,47.7064,-121.981,3620,207141,High price
8196,732000.0,3,2,2330,1987,2,0,4,3,9,1410,920,2004,0,98107,47.6735,-122.405,2640,5250,Middle price
8197,500000.0,3,1,1540,10800,1,0,0,5,6,770,770,1947,0,98040,47.5763,-122.222,2020,10800,Middle price
8198,610000.0,6,2,2040,8560,1,0,2,4,7,1100,940,1961,0,98008,47.616,-122.115,2230,8560,Middle price
8199,525000.0,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800,Middle price
8200,170000.0,4,1,1920,13787,1,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200,Low price
8201,300000.0,3,2,1870,3439,2,0,0,3,7,1870,0,2005,0,98042,47.3992,-122.163,2190,4029,Low price
8202,389500.0,5,3,2960,12527,2,0,0,3,9,1940,1020,1986,0,98023,47.3134,-122.35,2210,10952,Low price
8203,330000.0,3,1,1690,10250,1,0,0,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084,Low price
8204,269950.0,3,2,1610,7187,2,0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194,Low price
8205,107000.0,2,1,670,4720,1,0,0,4,6,670,0,1948,0,98106,47.5243,-122.358,1480,4720,Low price
8206,249000.0,3,1,1752,14626,2,0,2,3,8,1752,0,2005,0,98032,47.3755,-122.278,1800,9000,Low price
8207,442500.0,4,2,1540,5920,1,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216,High price
8208,579000.0,3,2,3160,286181,2,0,3,3,9,3160,0,2002,0,98010,47.3401,-121.946,2110,94663,Middle price
8209,621500.0,3,1,2570,39634,2,0,0,3,8,2570,0,1984,0,98075,47.596,-122.08,2990,39634,Middle price
8210,203000.0,3,1,1370,7500,1,0,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500,Low price
8211,222900.0,2,1,860,5800,1,0,0,5,5,860,0,1942,0,98056,47.4979,-122.183,900,6000,Low price
8212,453000.0,2,1,1680,17400,1,0,0,3,7,1680,0,1991,0,98038,47.3836,-122.006,1610,27600,High price
8213,190000.0,1,0,930,29258,1,0,0,3,6,930,0,1941,0,98178,47.4837,-122.236,2000,18321,Low price
8214,320000.0,4,1,1820,7381,1,0,0,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462,Low price
8215,733500.0,3,1,2120,4370,1,0,0,3,8,2120,0,1904,0,98122,47.606,-122.307,1960,5120,Middle price
8216,555000.0,4,2,3330,21785,2,0,0,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796,Middle price
8217,364950.0,3,2,2520,6170,2,0,0,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967,Low price
8218,490000.0,3,1,1560,9247,1,0,0,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772,High price
8219,688000.0,5,1,2250,13526,1,0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078,Middle price
8220,165000.0,2,1,640,7768,1,0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424,Low price
8221,506000.0,5,3,3880,8370,2,0,0,4,7,3880,0,2004,0,98056,47.4811,-122.179,2160,4651,Middle price
8222,2193000.0,3,2,3360,7108,2,0,0,3,10,2770,590,1905,2004,98112,47.6187,-122.284,3450,8558,High price
8223,754000.0,5,1,2350,7800,1,0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400,Middle price
8224,949950.0,5,2,2340,1989,2,1,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230,High price
8225,443600.0,3,2,1430,1056,3,0,0,3,8,1430,0,2003,0,98117,47.684,-122.388,1310,2135,High price
8226,380600.0,3,2,1920,12244,2,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859,Low price
8227,722800.0,3,3,4330,14600,2,0,0,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672,Middle price
8228,342888.0,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,Low price
8229,555000.0,4,1,2350,5946,1,0,2,3,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,6000,Middle price
8230,613000.0,3,2,1350,3068,2,0,0,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000,Middle price
8231,480000.0,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,98125,47.726,-122.316,1480,9780,High price
